,index,Global_active_power,Global_reactive_power,Voltage,Sub_metering_total,Hour,Minutes,day,month,year
30020,262687,0.282,0.244,242.72,2,3,31,17,6,2007
30021,757887,0.278,0.148,241.51,2,0,51,26,5,2008
30022,1194430,0.386,0.216,246.03,2,4,34,25,3,2009
30023,1098391,1.064,0.336,241.27,0,11,55,17,1,2009
30024,1506747,0.41,0.206,242.88,0,1,51,28,10,2009
30025,1678643,1.66,0,243.31,18,10,47,24,2,2010
30026,922667,1.2,0,237.87,18,11,11,17,9,2008
30027,184296,0.186,0.064,236.88,0,17,0,23,4,2007
30028,464842,0.3,0.104,240.7,0,12,46,4,11,2007
30029,1976653,1.538,0.14,239.36,20,9,37,19,9,2010
30030,599881,2.444,0,239.22,17,7,25,6,2,2008
30031,1057794,2.632,0.138,241.43,18,7,18,20,12,2008
30032,750242,0.236,0.114,242.31,0,17,26,20,5,2008
30033,632304,1.302,0,237.78,18,19,48,28,2,2008
30034,661917,1.284,0.046,240.62,18,9,21,20,3,2008
30035,1205610,0.436,0.186,243.15,1,22,54,1,4,2009
30036,384091,0.324,0.076,239.19,0,10,55,9,9,2007
30037,1375345,0.346,0.178,240.43,1,19,49,28,7,2009
30038,1537143,0.318,0.098,242.51,1,4,27,18,11,2009
30039,225222,1.222,0.064,234.58,17,3,6,22,5,2007
30040,1927515,0.232,0,243.49,1,6,39,16,8,2010
30041,689003,0.266,0,245.54,1,4,47,8,4,2008
30042,1721890,1.704,0.288,239.45,24,11,34,26,3,2010
30043,251592,0.508,0.206,238.42,1,10,36,9,6,2007
30044,2068349,0.314,0.078,240.33,0,1,53,22,11,2010
30045,57770,2.126,0.17,239.64,20,20,14,25,1,2007
30046,239076,1.296,0.056,232.51,17,18,0,31,5,2007
30047,1116175,1.242,0,241.33,0,20,19,29,1,2009
30048,1319634,0.31,0.224,242.16,1,3,18,20,6,2009
30049,2018627,1.798,0.26,241.34,20,13,11,18,10,2010
30050,327187,0.554,0.114,235.34,0,22,31,31,7,2007
30051,863046,0.17,0.146,241.37,2,1,30,7,8,2008
30052,1723298,1.524,0.226,239.53,22,11,2,27,3,2010
30053,1860407,1.36,0.334,240.88,4,16,11,30,6,2010
30054,717774,1.484,0.216,239.84,19,4,18,28,4,2008
30055,209023,1.774,0.25,234.75,18,21,7,10,5,2007
30056,1964972,1.646,0.07,240.28,19,6,56,11,9,2010
30057,61540,2.562,0.058,238.62,0,11,4,28,1,2007
30058,365725,0.18,0.112,239.5,1,16,49,27,8,2007
30059,1394167,1.172,0.196,240.56,1,21,31,10,8,2009
30060,1820693,0.2,0,240.89,0,2,17,3,6,2010
30061,1839504,0.674,0,242.45,1,3,48,16,6,2010
30062,719536,0.324,0.098,240.98,2,9,40,29,4,2008
30063,582947,1.49,0,238.94,17,13,11,25,1,2008
30064,900403,0.354,0.242,241.81,2,0,7,2,9,2008
30065,1954680,0.274,0.098,242.99,0,3,24,4,9,2010
30066,1355353,1.026,0.244,241.78,12,22,37,14,7,2009
30067,1940142,0.296,0.106,242.39,1,1,6,25,8,2010
30068,1098079,1.332,0.062,243.79,0,6,43,17,1,2009
30069,159976,2.102,0.122,238.03,27,19,40,6,4,2007
30070,1816448,0.172,0,242.98,1,3,32,31,5,2010
30071,1728779,0.36,0.11,243.66,2,6,23,31,3,2010
30072,2065914,1.442,0.076,238.92,18,9,18,20,11,2010
30073,619108,1.506,0.144,244.27,20,15,52,19,2,2008
30074,1769461,0.314,0.084,243.51,1,12,25,28,4,2010
30075,1721512,0.34,0.108,242.87,1,5,16,26,3,2010
30076,1412421,0.222,0.116,240.38,3,13,45,23,8,2009
30077,279745,0.392,0.248,241.79,1,23,49,28,6,2007
30078,1471387,0.168,0,241.47,1,12,31,3,10,2009
30079,1229591,1.44,0,242.89,18,14,35,18,4,2009
30080,1902323,0.236,0.104,241.09,2,18,47,29,7,2010
30081,735636,2.734,0.318,239.57,19,14,0,10,5,2008
30082,1206299,1.34,0.046,241.35,18,10,23,2,4,2009
30083,649638,1.78,0.14,238.46,17,20,42,11,3,2008
30084,514968,1.266,0,237.77,17,8,12,9,12,2007
30085,522465,1.898,0,240.7,25,13,9,14,12,2007
30086,1459366,0.636,0.206,240.91,2,4,10,25,9,2009
30087,406926,3.314,0.158,237.52,17,7,30,25,9,2007
30088,228907,0.39,0.202,235.23,2,16,31,24,5,2007
30089,2033342,0.326,0.058,246.29,1,18,26,28,10,2010
30090,445494,0.226,0,244.07,0,2,18,22,10,2007
30091,88614,2.726,0.186,240.86,20,6,18,16,2,2007
30092,23206,0.352,0,234.89,0,20,10,1,1,2007
30093,152045,0.364,0.12,245.28,0,7,29,1,4,2007
30094,667941,1.748,0.09,241.44,21,13,45,24,3,2008
30095,953565,2.386,0.25,241.21,20,22,9,8,10,2008
30096,572691,1.512,0.162,236.83,19,10,15,18,1,2008
30097,1864706,0.314,0.11,242.54,0,15,50,3,7,2010
30098,1875146,0.348,0.202,242.2,0,21,50,10,7,2010
30099,890960,0.082,0,241.63,1,10,44,26,8,2008
30100,1110453,1.412,0.084,242.04,3,20,57,25,1,2009
30101,2005403,1.572,0.262,238.97,19,8,47,9,10,2010
30102,907401,1.432,0.19,236.52,18,20,45,6,9,2008
30103,577133,1.454,0.078,236.56,19,12,17,21,1,2008
30104,429225,1.054,0.076,236.41,0,19,9,10,10,2007
30105,1381498,0.32,0.25,239.94,2,2,22,2,8,2009
30106,890771,0.08,0,239.96,1,7,35,26,8,2008
30107,1616503,2.124,0.276,240.98,19,7,7,12,1,2010
30108,1223257,0.476,0.222,239.46,1,5,1,14,4,2009
30109,14168,2.402,0,240.39,18,13,32,26,12,2006
30110,1228497,0.688,0.108,243.48,1,20,21,17,4,2009
30111,579806,2.454,0.098,239.83,18,8,50,23,1,2008
30112,1892916,0.244,0.1,239.85,2,6,0,23,7,2010
30113,1668567,1.684,0,240.94,18,10,51,17,2,2010
30114,1154389,0.418,0.122,239.48,1,9,13,25,2,2009
30115,1913668,0.156,0,240.57,1,15,52,6,8,2010
30116,1183298,1.522,0.306,239.14,17,11,2,17,3,2009
30117,1924469,0.266,0.124,242.52,1,3,53,14,8,2010
30118,227470,0.296,0.066,236.85,1,16,34,23,5,2007
30119,170664,0.396,0.24,240.92,1,5,48,14,4,2007
30120,1509721,0.608,0.064,242.41,7,3,25,30,10,2009
30121,66604,0.374,0.188,242.7,0,23,28,31,1,2007
30122,820776,0.832,0.112,240.16,11,17,0,8,7,2008
30123,1360759,0.5,0.34,242.2,2,16,43,18,7,2009
30124,933714,0.15,0,240.02,1,3,18,25,9,2008
30125,1057204,1.954,0.188,239.75,2,21,28,19,12,2008
30126,1952957,0.37,0.086,244.87,0,22,41,2,9,2010
30127,2015248,0.328,0.108,246.89,2,4,52,16,10,2010
30128,234097,0.318,0.062,236.83,0,7,1,28,5,2007
30129,1829142,0.63,0.088,241.81,1,23,6,8,6,2010
30130,435070,3.064,0,235.78,17,20,34,14,10,2007
30131,963930,0.368,0.07,240.2,1,2,54,16,10,2008
30132,1365391,0.218,0.106,241.95,0,21,55,21,7,2009
30133,1157564,1.884,0.206,242.77,19,14,8,27,2,2009
30134,440584,0.33,0.088,239.69,0,16,28,18,10,2007
30135,254454,1.398,0.324,237.37,19,10,18,11,6,2007
30136,24404,1.47,0.092,243.84,19,16,8,2,1,2007
30137,1773612,0.336,0.1,241.98,0,9,36,1,5,2010
30138,999000,2.68,0.288,235.02,31,11,24,9,11,2008
30139,1118625,1.426,0.052,242.52,19,13,9,31,1,2009
30140,1391660,0.24,0.14,243.27,1,3,44,9,8,2009
30141,822746,0.232,0.144,239.91,1,1,50,10,7,2008
30142,760261,1.69,0.146,240.26,24,16,25,27,5,2008
30143,1959458,0.686,0.12,239.05,9,11,2,7,9,2010
30144,1480460,1.478,0.084,239.97,1,19,44,9,10,2009
30145,508300,0.294,0.092,242.23,0,17,4,4,12,2007
30146,596972,3.136,0.362,240.02,20,6,56,4,2,2008
30147,1007444,1.94,0,238.32,17,8,8,15,11,2008
30148,1527646,1.464,0.084,243.4,19,14,10,11,11,2009
30149,247604,2.672,0.058,234.52,36,16,8,6,6,2007
30150,1848966,1.56,0.286,242.44,19,17,30,22,6,2010
30151,1677059,1.306,0.048,240.38,19,8,23,23,2,2010
30152,1707001,0.414,0.23,244.36,1,3,25,16,3,2010
30153,1748199,0.428,0.084,242.49,0,18,3,13,4,2010
30154,867953,0.764,0.124,239.45,12,11,17,10,8,2008
30155,431036,0.25,0,241.98,0,1,20,12,10,2007
30156,364523,2.092,0.2,237.03,19,20,47,26,8,2007
30157,477557,2.21,0,235.55,30,8,41,13,11,2007
30158,1656476,1.37,0,241,18,1,20,9,2,2010
30159,1799946,0.27,0,242.52,1,16,30,19,5,2010
30160,606304,2.818,0.084,235.18,17,18,28,10,2,2008
30161,763445,0.582,0.11,239.57,2,21,29,29,5,2008
30162,1306424,0.524,0.244,244.75,1,23,8,10,6,2009
30163,1321794,0.148,0,241.13,1,15,18,21,6,2009
30164,70860,2.924,0.316,240.81,21,22,24,3,2,2007
30165,1896704,0.514,0.058,242.58,0,21,8,25,7,2010
30166,1992547,1.332,0.08,242.94,19,10,31,30,9,2010
30167,587233,2.968,0,239.26,18,12,37,28,1,2008
30168,634757,0.494,0,238,0,12,41,1,3,2008
30169,506153,1.616,0.182,240.38,18,5,17,3,12,2007
30170,1537201,1.414,0.07,240.45,21,5,25,18,11,2009
30171,1356360,0.254,0.106,243.08,0,15,24,15,7,2009
30172,517246,0.73,0,240.89,0,22,10,10,12,2007
30173,1819965,0.28,0.072,239.01,1,14,9,2,6,2010
30174,1552873,0.304,0.082,246.36,1,2,37,29,11,2009
30175,866727,0.26,0.28,242.87,1,14,51,9,8,2008
30176,795045,1.496,0.22,242.15,18,20,9,20,6,2008
30177,178003,1.268,0.11,238.97,18,8,7,19,4,2007
30178,852196,0.516,0.248,240.13,3,12,40,30,7,2008
30179,391261,1.214,0.086,232.67,16,10,25,14,9,2007
30180,1499071,0.918,0.254,243.07,11,17,55,22,10,2009
30181,1888707,0.258,0.116,241.77,0,7,51,20,7,2010
30182,2032553,0.264,0,247.93,1,5,17,28,10,2010
30183,278974,1.33,0.09,236.12,18,10,58,28,6,2007
30184,1345322,0.388,0.166,246.13,1,23,26,7,7,2009
30185,823888,1.816,0.388,239.95,12,20,52,10,7,2008
30186,1417918,0.226,0.134,240.31,2,9,22,27,8,2009
30187,486918,3.284,0.202,237.42,19,20,42,19,11,2007
30188,551148,1.986,0.056,242.44,18,11,12,3,1,2008
30189,1378306,1.848,0,240.02,18,21,10,30,7,2009
30190,1966012,1.888,0,243.56,1,0,16,12,9,2010
30191,936614,0.222,0.096,241.41,1,3,38,27,9,2008
30192,303518,0.242,0.11,239.99,0,12,2,15,7,2007
30193,454393,0.202,0,239.52,0,6,37,28,10,2007
30194,48342,3.268,0.316,239.87,18,7,6,19,1,2007
30195,1993975,0.316,0,242.68,0,10,19,1,10,2010
30196,1073829,0.376,0.07,244.5,0,10,33,31,12,2008
30197,732065,1.07,0.112,238.83,0,2,29,8,5,2008
30198,638842,0.492,0.102,244.13,0,8,46,4,3,2008
30199,78380,0.226,0,243.01,0,3,44,9,2,2007
30200,1587324,1.296,0.046,243.65,18,0,48,23,12,2009
30201,798667,1.246,0,238.52,18,8,31,23,6,2008
30202,1220260,1.502,0.216,240.36,19,3,4,12,4,2009
30203,29523,0.32,0.148,242.42,0,5,27,6,1,2007
30204,311318,1.784,0.138,236.88,18,22,2,20,7,2007
30205,700866,1.722,0.23,240.05,20,10,30,16,4,2008
30206,1461561,2.694,0.216,239.36,18,16,45,26,9,2009
30207,1393034,0.332,0.288,244.15,2,2,38,10,8,2009
30208,952923,1.384,0.062,239.46,18,11,27,8,10,2008
30209,1599455,2.518,0.168,242.86,29,10,59,31,12,2009
30210,607050,3.384,0,241.13,18,6,54,11,2,2008
30211,1824046,1.336,0.058,240.06,18,10,10,5,6,2010
30212,170180,0.33,0.12,241.81,0,21,44,13,4,2007
30213,1156372,2.03,0.132,237.56,0,18,16,26,2,2009
30214,338989,0.178,0.088,233.83,0,3,13,9,8,2007
30215,1288433,1.306,0,241.21,19,11,17,29,5,2009
30216,419941,2.176,0,237.77,18,8,25,4,10,2007
30217,1274211,0.246,0,239.26,1,14,15,19,5,2009
30218,256234,1.244,0.116,240.13,15,15,58,12,6,2007
30219,597961,0.274,0,244.59,0,23,25,4,2,2008
30220,1518945,0.638,0.192,241.21,2,13,9,5,11,2009
30221,1640153,0.808,0.126,240.25,1,17,17,28,1,2010
30222,733346,2.218,0.216,243.44,19,23,50,8,5,2008
30223,338777,0.218,0.092,237.44,0,23,41,8,8,2007
30224,1102258,1.452,0.068,244.48,18,4,22,20,1,2009
30225,727054,0.572,0.078,243.94,0,14,58,4,5,2008
30226,804107,0.234,0.114,240.15,1,3,11,27,6,2008
30227,1330576,1.546,0.278,240.47,18,17,40,27,6,2009
30228,701515,1.88,0.146,235.18,1,21,19,16,4,2008
30229,1873177,0.59,0.272,240.53,2,13,1,9,7,2010
30230,1200208,1.254,0,243.93,0,4,52,29,3,2009
30231,2046982,0.368,0.092,243.48,1,5,46,7,11,2010
30232,175621,0.276,0.138,242.87,0,16,25,17,4,2007
30233,1484600,0.218,0,241.52,1,16,44,12,10,2009
30234,1779638,1.352,0,234.25,19,14,2,5,5,2010
30235,1749685,0.332,0.1,241.8,1,18,49,14,4,2010
30236,1354179,0.28,0.224,242.34,2,3,3,14,7,2009
30237,341059,1.228,0.134,233.98,18,13,43,10,8,2007
30238,134522,0.224,0,246.83,0,3,26,20,3,2007
30239,294936,0.338,0.19,238.79,0,13,0,9,7,2007
30240,739726,0.342,0.254,241.99,1,10,10,13,5,2008
30241,1783181,1.41,0,243.12,0,1,5,8,5,2010
30242,169162,0.216,0,240.04,0,4,46,13,4,2007
30243,643470,1.572,0.128,241.32,17,13,54,7,3,2008
30244,210500,2.088,0.2,233.59,19,21,44,11,5,2007
30245,813980,0.272,0.138,242.65,1,23,44,3,7,2008
30246,1328348,0.304,0.218,243.19,1,4,32,26,6,2009
30247,1015512,2.016,0.172,240.79,0,22,36,20,11,2008
30248,1950510,0.264,0.096,243.14,1,5,54,1,9,2010
30249,1818067,0.25,0.07,242.73,0,6,31,1,6,2010
30250,839256,0.618,0.142,236.15,2,13,0,21,7,2008
30251,1313620,0.43,0.242,244.35,0,23,4,15,6,2009
30252,1495320,0.236,0.05,244.99,1,3,24,20,10,2009
30253,1157384,1.802,0.166,237.37,17,11,8,27,2,2009
30254,526723,1.368,0.084,239.11,17,12,7,17,12,2007
30255,1850946,0.972,0.37,242.63,12,2,30,24,6,2010
30256,1530712,0.97,0.076,239.26,1,17,16,13,11,2009
30257,268141,2.57,0.148,240.09,39,22,25,20,6,2007
30258,386403,0.196,0.1,242.27,1,1,27,11,9,2007
30259,1378939,0.328,0.102,242.93,2,7,43,31,7,2009
30260,707453,0.38,0.114,244.39,2,0,17,21,4,2008
30261,196770,1.144,0,232.25,17,8,54,2,5,2007
30262,533039,2.702,0.072,244.68,18,21,23,21,12,2007
30263,297460,0.186,0,242.06,0,7,4,11,7,2007
30264,1959167,0.264,0.066,241.13,1,6,11,7,9,2010
30265,851021,0.552,0.214,239.75,2,17,5,29,7,2008
30266,919160,0.424,0.06,242.4,1,0,44,15,9,2008
30267,618177,0.26,0,244.28,0,0,21,19,2,2008
30268,1162525,0.368,0.098,247.55,0,0,49,3,3,2009
30269,210042,0.294,0,233.65,0,14,6,11,5,2007
30270,1831664,0.204,0,243.46,1,17,8,10,6,2010
30271,3958,1.558,0.196,240.33,22,11,22,19,12,2006
30272,2030136,0.328,0.09,246.03,3,13,0,26,10,2010
30273,569960,1.68,0.102,238.33,17,12,44,16,1,2008
30274,946538,0.31,0,242.2,3,1,2,4,10,2008
30275,1734205,0.566,0,239.97,1,0,49,4,4,2010
30276,304415,0.306,0.23,240.33,1,2,59,16,7,2007
30277,256085,0.212,0.132,241.2,0,13,29,12,6,2007
30278,986465,1.466,0.066,238,18,18,29,31,10,2008
30279,54870,1.95,0,241.94,0,19,54,23,1,2007
30280,734730,1.14,0.328,242.62,13,22,54,9,5,2008
30281,951893,0.698,0.088,237.67,0,18,17,7,10,2008
30282,238045,0.28,0.048,232.8,1,0,49,31,5,2007
30283,130713,1.378,0.062,237.97,18,11,57,17,3,2007
30284,669093,1.43,0.064,240.05,19,8,57,25,3,2008
30285,1776420,1.342,0.056,235.3,19,8,24,3,5,2010
30286,1022657,2.766,0.076,239.01,15,21,41,25,11,2008
30287,2071895,1.418,0.086,238.42,18,12,59,24,11,2010
30288,390567,1.318,0.114,243.53,1,22,51,13,9,2007
30289,1600970,0.55,0,240.47,0,12,14,1,1,2010
30290,1725774,0.414,0.256,244.31,2,4,18,29,3,2010
30291,1765293,0.516,0.166,240.85,1,14,57,25,4,2010
30292,1066169,1.336,0.046,246.41,19,2,53,26,12,2008
30293,2046343,1.798,0.052,236.96,18,19,7,6,11,2010
30294,1551608,0.408,0.23,243.72,2,5,32,28,11,2009
30295,1093243,2.778,0.14,241.79,18,22,7,13,1,2009
30296,1333996,0.234,0.118,238.97,1,2,40,30,6,2009
30297,1732784,1.432,0.122,242.35,19,1,8,3,4,2010
30298,1557242,0.406,0.248,243.17,2,3,26,2,12,2009
30299,841035,0.152,0,241.55,1,18,39,22,7,2008
30300,1585494,1.408,0.228,243.63,0,18,18,21,12,2009
30301,446646,1.182,0,242.12,0,21,30,22,10,2007
30302,1539417,1.152,0.092,242.14,0,18,21,19,11,2009
30303,300820,0.17,0,240.72,0,15,4,13,7,2007
30304,1822643,1.256,0,239.91,18,10,47,4,6,2010
30305,1258304,0.35,0,243.79,0,13,8,8,5,2009
30306,1531968,1.428,0.08,241.37,18,14,12,14,11,2009
30307,1484057,2.636,0.084,239.13,18,7,41,12,10,2009
30308,705388,2.888,0.076,241.19,40,13,52,19,4,2008
30309,2002832,1.488,0.07,242.29,19,13,56,7,10,2010
30310,1508142,0.35,0,239.96,1,1,6,29,10,2009
30311,1291261,1.744,0.09,241.23,19,10,25,31,5,2009
30312,447684,0.228,0,246.27,0,14,48,23,10,2007
30313,300113,0.31,0.214,241.24,2,3,17,13,7,2007
30314,1166099,1.488,0.082,240.8,18,12,23,5,3,2009
30315,1783514,0.334,0.064,245.15,1,6,38,8,5,2010
30316,1034671,0.368,0.074,245.68,0,5,55,4,12,2008
30317,962531,0.294,0,240.41,0,3,35,15,10,2008
30318,1794970,0.386,0.092,241.22,0,5,34,16,5,2010
30319,1621854,0.374,0.118,245.36,1,0,18,16,1,2010
30320,329755,0.162,0.052,234.84,0,17,19,2,8,2007
30321,541684,2,0.104,239.75,0,21,28,27,12,2007
30322,1527224,0.334,0.112,242.57,2,7,8,11,11,2009
30323,1845334,0.178,0,241.35,1,4,58,20,6,2010
30324,426272,1.278,0.046,239.3,18,17,56,8,10,2007
30325,823543,0.214,0.12,241.63,0,15,7,10,7,2008
30326,1325986,1.382,0,241.17,21,13,10,24,6,2009
30327,1468022,0.13,0,243.53,1,4,26,1,10,2009
30328,1435374,0.316,0.224,241.4,1,12,18,8,9,2009
30329,399552,0.286,0.216,242.69,0,4,36,20,9,2007
30330,905640,0.146,0,241.09,1,15,24,5,9,2008
30331,1147336,0.552,0.154,237.04,0,11,40,20,2,2009
30332,670478,1.324,0.06,243.95,19,8,2,26,3,2008
30333,1070033,0.206,0.046,239.3,0,19,17,28,12,2008
30334,268499,0.178,0.094,240.18,1,4,23,21,6,2007
30335,1147183,1.334,0.08,234.92,17,9,7,20,2,2009
30336,1350835,0.29,0.23,240.17,1,19,19,11,7,2009
30337,1327477,0.38,0.316,237.47,3,14,1,25,6,2009
30338,106442,0.364,0.214,240.72,2,15,26,28,2,2007
30339,1963253,0.26,0.07,242.75,1,2,17,10,9,2010
30340,2002918,1.484,0,243.05,19,15,22,7,10,2010
30341,647252,0.374,0.114,243.59,0,4,56,10,3,2008
30342,1520275,1.466,0.22,240.25,20,11,19,6,11,2009
30343,551384,0.294,0,244.31,0,15,8,3,1,2008
30344,1307589,0.516,0.12,240.78,1,18,33,11,6,2009
30345,68418,0.226,0,243.61,0,5,42,2,2,2007
30346,1782318,1.42,0.158,235.31,17,10,42,7,5,2010
30347,1474075,1.326,0.062,237.66,19,9,19,5,10,2009
30348,1751170,0.662,0.352,241.29,0,19,34,15,4,2010
30349,741059,1.86,0.092,238.95,18,8,23,14,5,2008
30350,68425,0.224,0,242.09,0,5,49,2,2,2007
30351,800848,1.264,0.07,239.96,19,20,52,24,6,2008
30352,140373,0.308,0.1,243.77,0,4,57,24,3,2007
30353,1894868,0.252,0.106,241.02,2,14,32,24,7,2010
30354,933852,0.254,0.1,239.55,1,5,36,25,9,2008
30355,1634382,1.7,0.058,235.34,0,17,6,24,1,2010
30356,1053819,1.684,0.052,242.18,18,13,3,17,12,2008
30357,775494,1.55,0,240.57,18,6,18,7,6,2008
30358,2045198,0.362,0.088,239.88,1,0,2,6,11,2010
30359,343626,1.214,0,233.44,17,8,30,12,8,2007
30360,1729926,0.274,0,241.55,0,1,30,1,4,2010
30361,347168,0.242,0.138,239.92,0,19,32,14,8,2007
30362,789062,0.798,0.25,240.09,5,16,26,16,6,2008
30363,731439,0.456,0.152,241.58,2,16,3,7,5,2008
30364,749144,0.514,0,246.73,1,23,8,19,5,2008
30365,1172449,0.984,0,240.11,1,22,13,9,3,2009
30366,1864433,1.162,0.402,239.42,14,11,17,3,7,2010
30367,2016776,1.376,0.066,244.29,16,6,20,17,10,2010
30368,537198,1.572,0.06,241.29,18,18,42,24,12,2007
30369,856077,0.14,0,239.67,0,5,21,2,8,2008
30370,2049241,1.234,0,232.18,2,19,25,8,11,2010
30371,1666957,1.754,0.098,241.8,20,8,1,16,2,2010
30372,1267527,0.94,0,241.03,1,22,51,14,5,2009
30373,1962429,1.03,0.066,240.9,1,12,33,9,9,2010
30374,22386,2.402,0,241.87,0,6,30,1,1,2007
30375,1258123,1.422,0.056,239.58,18,10,7,8,5,2009
30376,659174,1.288,0,241.09,18,11,38,18,3,2008
30377,1377954,0.246,0.114,244.77,1,15,18,30,7,2009
30378,250842,0.538,0.3,238.65,1,22,6,8,6,2007
30379,719294,0.492,0.342,241.96,2,5,38,29,4,2008
30380,333723,1.6,0.098,236.39,17,11,27,5,8,2007
30381,942209,0.482,0.316,240.77,2,0,53,1,10,2008
30382,376277,0.126,0,244.49,0,0,41,4,9,2007
30383,302284,0.254,0.166,243.04,0,15,28,14,7,2007
30384,1460557,0.686,0.05,244.97,1,0,1,26,9,2009
30385,1274565,1.604,0.364,240.2,20,20,9,19,5,2009
30386,1946227,0.176,0,242.22,1,6,31,29,8,2010
30387,808698,0.138,0,241.67,1,7,42,30,6,2008
30388,47778,2.714,0.202,240.46,18,21,42,18,1,2007
30389,891879,0.176,0.148,239.25,1,2,3,27,8,2008
30390,1968756,2.512,0,236.01,18,22,0,13,9,2010
30391,1347031,0.354,0.246,242.27,2,3,55,9,7,2009
30392,601218,0.236,0,245.2,0,5,42,7,2,2008
30393,1707435,1.314,0,241.59,18,10,39,16,3,2010
30394,1505794,1.434,0.194,240.24,19,9,58,27,10,2009
30395,143002,1.304,0,242.52,18,0,46,26,3,2007
30396,1582646,0.272,0.062,244.44,0,18,50,19,12,2009
30397,451724,1.528,0,236.46,17,10,8,26,10,2007
30398,316124,0.186,0.058,235.73,0,6,8,24,7,2007
30399,870879,0.08,0,240.24,1,12,3,12,8,2008
30400,2013674,0.364,0.07,241.69,1,2,38,15,10,2010
30401,1436628,1.972,0.236,237.8,29,9,12,9,9,2009
30402,782977,0.828,0,236.75,1,11,1,12,6,2008
30403,124420,0.4,0.22,241.98,1,3,4,13,3,2007
30404,185906,1.336,0.126,234.36,16,19,50,24,4,2007
30405,1273418,1.308,0,239.82,18,1,2,19,5,2009
30406,122689,2.734,0,238.27,18,22,13,11,3,2007
30407,1512633,0.228,0,247.13,1,3,57,1,11,2009
30408,658563,0.222,0,243.34,0,1,27,18,3,2008
30409,887622,0.334,0.376,240.61,2,3,6,24,8,2008
30410,1704147,0.25,0,243.91,0,3,51,14,3,2010
30411,386722,2.048,0.206,238.27,18,6,46,11,9,2007
30412,509569,1.7,0.234,243.81,18,14,13,5,12,2007
30413,272744,0.212,0.11,241.68,1,3,8,24,6,2007
30414,1871395,1.65,0.136,240.09,21,7,19,8,7,2010
30415,394812,2.222,0.114,236.11,18,21,36,16,9,2007
30416,920861,0.18,0,242.16,0,5,5,16,9,2008
30417,403031,1.538,0.286,239.36,22,14,35,22,9,2007
30418,598403,2.948,0.124,239.7,18,6,47,5,2,2008
30419,1037152,2.128,0.102,245.57,2,23,16,5,12,2008
30420,588710,1.842,0.386,239.57,22,13,14,29,1,2008
30421,710322,0.442,0.288,244.02,2,0,6,23,4,2008
30422,366197,1.56,0.146,238.25,18,0,41,28,8,2007
30423,663843,1.37,0.07,238.54,18,17,27,21,3,2008
30424,603846,0.22,0,242.05,0,1,30,9,2,2008
30425,211077,0.15,0,233.01,0,7,21,12,5,2007
30426,529215,0.216,0,246.43,0,5,39,19,12,2007
30427,2006015,2.228,0.188,237.27,19,18,59,9,10,2010
30428,1854394,2.556,0.198,239.45,40,11,58,26,6,2010
30429,684588,0.392,0.196,242.37,0,3,12,5,4,2008
30430,1021695,2.33,0.082,240.65,18,5,39,25,11,2008
30431,99415,0.244,0,242.76,0,18,19,23,2,2007
30432,1467994,0.3,0.222,244.02,0,3,58,1,10,2009
30433,1181019,1.31,0.176,242.64,1,21,3,15,3,2009
30434,1866261,0.316,0.21,240.91,2,17,45,4,7,2010
30435,1923218,0.154,0,240.39,0,7,2,13,8,2010
30436,644267,0.382,0.178,245.03,0,3,11,8,3,2008
30437,1471474,1.646,0.152,241.83,18,13,58,3,10,2009
30438,1157661,1.888,0.384,245.37,19,15,45,27,2,2009
30439,646165,0.746,0.064,240.62,0,10,49,9,3,2008
30440,1301884,0.416,0.1,241.79,1,19,28,7,6,2009
30441,1016896,1.622,0.072,238.14,0,21,40,21,11,2008
30442,1374617,0.31,0.242,243.8,2,7,41,28,7,2009
30443,1102113,0.302,0.07,246.16,1,1,57,20,1,2009
30444,332468,1.33,0.092,232.95,17,14,32,4,8,2007
30445,947918,0.34,0.1,241.21,0,0,2,5,10,2008
30446,1800358,1.588,0.154,243.06,20,23,22,19,5,2010
30447,440021,1.682,0.084,238.51,17,7,5,18,10,2007
30448,728437,0.41,0.2,236.41,1,14,1,5,5,2008
30449,1108997,2.426,0.264,241.47,18,20,41,24,1,2009
30450,888445,0.164,0.142,241.65,2,16,49,24,8,2008
30451,446109,1.354,0.064,240.42,17,12,33,22,10,2007
30452,1337966,0.54,0.388,242.37,3,20,50,2,7,2009
30453,1786377,0.326,0.046,241.01,1,6,21,10,5,2010
30454,1182928,0.216,0.046,243.61,0,4,52,17,3,2009
30455,1571967,1.434,0.118,244.04,19,8,51,12,12,2009
30456,1294957,1.022,0.268,242.52,12,0,1,3,6,2009
30457,170020,0.312,0.116,240.64,0,19,4,13,4,2007
30458,1165934,1.584,0.216,238.61,19,9,38,5,3,2009
30459,636595,1.334,0.084,236.33,17,19,19,2,3,2008
30460,1302343,0.406,0.202,241.45,3,3,7,8,6,2009
30461,1509619,0.324,0.092,241.62,2,1,43,30,10,2009
30462,496333,1.566,0.064,238.98,18,9,37,26,11,2007
30463,43443,1.142,0.138,240.74,2,21,27,15,1,2007
30464,1252230,2.126,0.068,239.17,19,7,54,4,5,2009
30465,750176,1.242,0,242.35,18,16,20,20,5,2008
30466,590675,0.57,0.202,238.36,2,21,59,30,1,2008
30467,1783822,1.49,0.202,243.34,19,11,46,8,5,2010
30468,526351,1.336,0.052,245.69,19,5,55,17,12,2007
30469,701416,1.416,0.104,240.81,19,19,40,16,4,2008
